STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,1.799507903 GHz,
TABLE,Region v2_montaSL,Group 1 Raw,ENERGY,8
Region Info,HWThread 3,
RDTSC Runtime [s],1.516602,
call count,1,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,4633678000
CPU_CLK_UNHALTED_CORE,FIXC1,5808513000
CPU_CLK_UNHALTED_REF,FIXC2,2690680000
TEMP_CORE,TMP0,81
PWR_PKG_ENERGY,PWR0,24.6933
PWR_PP0_ENERGY,PWR1,19.5883
PWR_PP1_ENERGY,PWR2,0
PWR_DRAM_ENERGY,PWR3,2.3535
TABLE,Region v2_montaSL,Group 1 Metric,ENERGY,13
Metric,HWThread 3,
Runtime (RDTSC) [s],1.5166,
Runtime unhalted [s],3.2278,
Clock [MHz],3884.6927,
CPI,1.2535,
Temperature [C],81,
Energy [J],24.6933,
Power [W],16.2820,
Energy PP0 [J],19.5883,
Power PP0 [W],12.9159,
Energy PP1 [J],0,
Power PP1 [W],0,
Energy DRAM [J],2.3535,
Power DRAM [W],1.5518,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,1.799507903 GHz,
TABLE,Region v2_eliminacaoGauss,Group 1 Raw,ENERGY,8
Region Info,HWThread 3,
RDTSC Runtime [s],0.129904,
call count,1,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,528623300
CPU_CLK_UNHALTED_CORE,FIXC1,492799400
CPU_CLK_UNHALTED_REF,FIXC2,230074800
TEMP_CORE,TMP0,90
PWR_PKG_ENERGY,PWR0,2.3969
PWR_PP0_ENERGY,PWR1,2.0083
PWR_PP1_ENERGY,PWR2,0
PWR_DRAM_ENERGY,PWR3,0.1569
TABLE,Region v2_eliminacaoGauss,Group 1 Metric,ENERGY,13
Metric,HWThread 3,
Runtime (RDTSC) [s],0.1299,
Runtime unhalted [s],0.2739,
Clock [MHz],3854.3831,
CPI,0.9322,
Temperature [C],90,
Energy [J],2.3969,
Power [W],18.4510,
Energy PP0 [J],2.0083,
Power PP0 [W],15.4599,
Energy PP1 [J],0,
Power PP1 [W],0,
Energy DRAM [J],0.1569,
Power DRAM [W],1.2075,
