STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,1.799948803 GHz,
TABLE,Region v2_montaSL,Group 1 Raw,ENERGY,8
Region Info,HWThread 3,
RDTSC Runtime [s],0.402976,
call count,1,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,790842400
CPU_CLK_UNHALTED_CORE,FIXC1,1477940000
CPU_CLK_UNHALTED_REF,FIXC2,707681600
TEMP_CORE,TMP0,76
PWR_PKG_ENERGY,PWR0,8.0773
PWR_PP0_ENERGY,PWR1,6.8764
PWR_PP1_ENERGY,PWR2,0
PWR_DRAM_ENERGY,PWR3,0.6873
TABLE,Region v2_montaSL,Group 1 Metric,ENERGY,13
Metric,HWThread 3,
Runtime (RDTSC) [s],0.4030,
Runtime unhalted [s],0.8211,
Clock [MHz],3759.0582,
CPI,1.8688,
Temperature [C],76,
Energy [J],8.0773,
Power [W],20.0442,
Energy PP0 [J],6.8764,
Power PP0 [W],17.0640,
Energy PP1 [J],0,
Power PP1 [W],0,
Energy DRAM [J],0.6873,
Power DRAM [W],1.7055,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,1.799948803 GHz,
TABLE,Region v2_eliminacaoGauss,Group 1 Raw,ENERGY,8
Region Info,HWThread 3,
RDTSC Runtime [s],0.141940,
call count,1,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,528623500
CPU_CLK_UNHALTED_CORE,FIXC1,534924700
CPU_CLK_UNHALTED_REF,FIXC2,249341200
TEMP_CORE,TMP0,90
PWR_PKG_ENERGY,PWR0,2.5988
PWR_PP0_ENERGY,PWR1,2.1874
PWR_PP1_ENERGY,PWR2,0
PWR_DRAM_ENERGY,PWR3,0.1819
TABLE,Region v2_eliminacaoGauss,Group 1 Metric,ENERGY,13
Metric,HWThread 3,
Runtime (RDTSC) [s],0.1419,
Runtime unhalted [s],0.2972,
Clock [MHz],3861.5242,
CPI,1.0119,
Temperature [C],90,
Energy [J],2.5988,
Power [W],18.3092,
Energy PP0 [J],2.1874,
Power PP0 [W],15.4110,
Energy PP1 [J],0,
Power PP1 [W],0,
Energy DRAM [J],0.1819,
Power DRAM [W],1.2818,
