STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,1.799160974 GHz,
TABLE,Region v2_montaSL,Group 1 Raw,L3CACHE,6
Region Info,HWThread 3,
RDTSC Runtime [s],1.143349,
call count,1,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,3089129000
CPU_CLK_UNHALTED_CORE,FIXC1,4308266000
CPU_CLK_UNHALTED_REF,FIXC2,2006611000
MEM_LOAD_RETIRED_L3_HIT,PMC0,30770180
MEM_LOAD_RETIRED_L3_MISS,PMC1,19643320
UOPS_RETIRED_ALL,PMC2,3613490000
TABLE,Region v2_montaSL,Group 1 Metric,L3CACHE,7
Metric,HWThread 3,
Runtime (RDTSC) [s],1.1433,
Runtime unhalted [s],2.3946,
Clock [MHz],3862.8633,
CPI,1.3947,
L3 request rate,0.0140,
L3 miss rate,0.0054,
L3 miss ratio,0.3896,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,1.799160974 GHz,
TABLE,Region v2_eliminacaoGauss,Group 1 Raw,L3CACHE,6
Region Info,HWThread 3,
RDTSC Runtime [s],0.127857,
call count,1,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,528622900
CPU_CLK_UNHALTED_CORE,FIXC1,486409300
CPU_CLK_UNHALTED_REF,FIXC2,226047500
MEM_LOAD_RETIRED_L3_HIT,PMC0,6529414
MEM_LOAD_RETIRED_L3_MISS,PMC1,1543441
UOPS_RETIRED_ALL,PMC2,615712000
TABLE,Region v2_eliminacaoGauss,Group 1 Metric,L3CACHE,7
Metric,HWThread 3,
Runtime (RDTSC) [s],0.1279,
Runtime unhalted [s],0.2704,
Clock [MHz],3871.4369,
CPI,0.9201,
L3 request rate,0.0131,
L3 miss rate,0.0025,
L3 miss ratio,0.1912,
