STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,1.799910967 GHz,
TABLE,Region v2_montaSL,Group 1 Raw,ENERGY,8
Region Info,HWThread 3,
RDTSC Runtime [s],0.000946,
call count,1,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,2320889
CPU_CLK_UNHALTED_CORE,FIXC1,2449640
CPU_CLK_UNHALTED_REF,FIXC2,1139925
TEMP_CORE,TMP0,59
PWR_PKG_ENERGY,PWR0,0.0122
PWR_PP0_ENERGY,PWR1,0.0114
PWR_PP1_ENERGY,PWR2,0
PWR_DRAM_ENERGY,PWR3,0.0004
TABLE,Region v2_montaSL,Group 1 Metric,ENERGY,13
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0009,
Runtime unhalted [s],0.0014,
Clock [MHz],3867.9158,
CPI,1.0555,
Temperature [C],59,
Energy [J],0.0122,
Power [W],12.9056,
Energy PP0 [J],0.0114,
Power PP0 [W],12.0022,
Energy PP1 [J],0,
Power PP1 [W],0,
Energy DRAM [J],0.0004,
Power DRAM [W],0.3872,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,1.799910967 GHz,
TABLE,Region v2_eliminacaoGauss,Group 1 Raw,ENERGY,8
Region Info,HWThread 3,
RDTSC Runtime [s],0.000001,
call count,1,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,12418
CPU_CLK_UNHALTED_CORE,FIXC1,16838
CPU_CLK_UNHALTED_REF,FIXC2,7800
TEMP_CORE,TMP0,59
PWR_PKG_ENERGY,PWR0,0
PWR_PP0_ENERGY,PWR1,0.0007
PWR_PP1_ENERGY,PWR2,0
PWR_DRAM_ENERGY,PWR3,0
TABLE,Region v2_eliminacaoGauss,Group 1 Metric,ENERGY,13
Metric,HWThread 3,
Runtime (RDTSC) [s],1.252089e-06,
Runtime unhalted [s],9.354907e-06,
Clock [MHz],3885.5001,
CPI,1.3559,
Temperature [C],59,
Energy [J],0,
Power [W],0,
Energy PP0 [J],0.0007,
Power PP0 [W],536.2132,
Energy PP1 [J],0,
Power PP1 [W],0,
Energy DRAM [J],0,
Power DRAM [W],0,
