STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,1.799943966 GHz,
TABLE,Region v2_montaSL,Group 1 Raw,ENERGY,8
Region Info,HWThread 3,
RDTSC Runtime [s],0.067756,
call count,1,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,197735900
CPU_CLK_UNHALTED_CORE,FIXC1,249985900
CPU_CLK_UNHALTED_REF,FIXC2,115771500
TEMP_CORE,TMP0,70
PWR_PKG_ENERGY,PWR0,1.0196
PWR_PP0_ENERGY,PWR1,0.8281
PWR_PP1_ENERGY,PWR2,0
PWR_DRAM_ENERGY,PWR3,0.1030
TABLE,Region v2_montaSL,Group 1 Metric,ENERGY,13
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0678,
Runtime unhalted [s],0.1389,
Clock [MHz],3886.6268,
CPI,1.2642,
Temperature [C],70,
Energy [J],1.0196,
Power [W],15.0480,
Energy PP0 [J],0.8281,
Power PP0 [W],12.2222,
Energy PP1 [J],0,
Power PP1 [W],0,
Energy DRAM [J],0.1030,
Power DRAM [W],1.5197,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,1.799943966 GHz,
TABLE,Region v2_eliminacaoGauss,Group 1 Raw,ENERGY,8
Region Info,HWThread 3,
RDTSC Runtime [s],0.124724,
call count,1,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,528622600
CPU_CLK_UNHALTED_CORE,FIXC1,476706600
CPU_CLK_UNHALTED_REF,FIXC2,221146300
TEMP_CORE,TMP0,88
PWR_PKG_ENERGY,PWR0,2.2820
PWR_PP0_ENERGY,PWR1,1.9263
PWR_PP1_ENERGY,PWR2,0
PWR_DRAM_ENERGY,PWR3,0.1475
TABLE,Region v2_eliminacaoGauss,Group 1 Metric,ENERGY,13
Metric,HWThread 3,
Runtime (RDTSC) [s],0.1247,
Runtime unhalted [s],0.2648,
Clock [MHz],3879.9888,
CPI,0.9018,
Temperature [C],88,
Energy [J],2.2820,
Power [W],18.2968,
Energy PP0 [J],1.9263,
Power PP0 [W],15.4448,
Energy PP1 [J],0,
Power PP1 [W],0,
Energy DRAM [J],0.1475,
Power DRAM [W],1.1823,
