STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,1.799511119 GHz,
TABLE,Region v2_montaSL,Group 1 Raw,FLOPS_DP,6
Region Info,HWThread 3,
RDTSC Runtime [s],3.835372,
call count,1,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,10811870000
CPU_CLK_UNHALTED_CORE,FIXC1,14367080000
CPU_CLK_UNHALTED_REF,FIXC2,6678362000
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,35021020
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,1751750000
TABLE,Region v2_montaSL,Group 1 Metric,FLOPS_DP,9
Metric,HWThread 3,
Runtime (RDTSC) [s],3.8354,
Runtime unhalted [s],7.9839,
Clock [MHz],3871.2667,
CPI,1.3288,
DP [MFLOP/s],1836.0725,
AVX DP [MFLOP/s],1826.9414,
Packed [MUOPS/s],456.7354,
Scalar [MUOPS/s],9.1311,
Vectorization ratio [%],98.0400,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,1.799511119 GHz,
TABLE,Region v2_eliminacaoGauss,Group 1 Raw,FLOPS_DP,6
Region Info,HWThread 3,
RDTSC Runtime [s],0.135378,
call count,1,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,528622800
CPU_CLK_UNHALTED_CORE,FIXC1,509265500
CPU_CLK_UNHALTED_REF,FIXC2,236214400
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,500500
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,3005018
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,166541500
TABLE,Region v2_eliminacaoGauss,Group 1 Metric,FLOPS_DP,9
Metric,HWThread 3,
Runtime (RDTSC) [s],0.1354,
Runtime unhalted [s],0.2830,
Clock [MHz],3879.6489,
CPI,0.9634,
DP [MFLOP/s],4950.3834,
AVX DP [MFLOP/s],4920.7920,
Packed [MUOPS/s],1233.8951,
Scalar [MUOPS/s],22.1973,
Vectorization ratio [%],98.2328,
