STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,1.799862448 GHz,
TABLE,Region v1_montaSL,Group 1 Raw,ENERGY,8
Region Info,HWThread 3,
RDTSC Runtime [s],0.004371,
call count,1,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,36186970
CPU_CLK_UNHALTED_CORE,FIXC1,16658820
CPU_CLK_UNHALTED_REF,FIXC2,7712925
TEMP_CORE,TMP0,61
PWR_PKG_ENERGY,PWR0,0.0571
PWR_PP0_ENERGY,PWR1,0.0422
PWR_PP1_ENERGY,PWR2,0
PWR_DRAM_ENERGY,PWR3,0.0015
TABLE,Region v1_montaSL,Group 1 Metric,ENERGY,13
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0044,
Runtime unhalted [s],0.0093,
Clock [MHz],3887.4467,
CPI,0.4604,
Temperature [C],61,
Energy [J],0.0571,
Power [W],13.0703,
Energy PP0 [J],0.0422,
Power PP0 [W],9.6491,
Energy PP1 [J],0,
Power PP1 [W],0,
Energy DRAM [J],0.0015,
Power DRAM [W],0.3351,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,1.799862448 GHz,
TABLE,Region v1_eliminacaoGauss,Group 1 Raw,ENERGY,8
Region Info,HWThread 3,
RDTSC Runtime [s],0.000001,
call count,1,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,12110
CPU_CLK_UNHALTED_CORE,FIXC1,16561
CPU_CLK_UNHALTED_REF,FIXC2,7725
TEMP_CORE,TMP0,62
PWR_PKG_ENERGY,PWR0,0
PWR_PP0_ENERGY,PWR1,0.0016
PWR_PP1_ENERGY,PWR2,0
PWR_DRAM_ENERGY,PWR3,0
TABLE,Region v1_eliminacaoGauss,Group 1 Metric,ENERGY,13
Metric,HWThread 3,
Runtime (RDTSC) [s],1.257871e-06,
Runtime unhalted [s],9.201259e-06,
Clock [MHz],3858.5789,
CPI,1.3675,
Temperature [C],62,
Energy [J],0,
Power [W],0,
Energy PP0 [J],0.0016,
Power PP0 [W],1310.1097,
Energy PP1 [J],0,
Power PP1 [W],0,
Energy DRAM [J],0,
Power DRAM [W],0,
