STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,1.799090385 GHz,
TABLE,Region v1_montaSL,Group 1 Raw,ENERGY,8
Region Info,HWThread 3,
RDTSC Runtime [s],2.315675,
call count,1,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,18090010000
CPU_CLK_UNHALTED_CORE,FIXC1,8719958000
CPU_CLK_UNHALTED_REF,FIXC2,4058347000
TEMP_CORE,TMP0,87
PWR_PKG_ENERGY,PWR0,34.7665
PWR_PP0_ENERGY,PWR1,27.8514
PWR_PP1_ENERGY,PWR2,0
PWR_DRAM_ENERGY,PWR3,1.0014
TABLE,Region v1_montaSL,Group 1 Metric,ENERGY,13
Metric,HWThread 3,
Runtime (RDTSC) [s],2.3157,
Runtime unhalted [s],4.8469,
Clock [MHz],3865.6114,
CPI,0.4820,
Temperature [C],87,
Energy [J],34.7665,
Power [W],15.0135,
Energy PP0 [J],27.8514,
Power PP0 [W],12.0274,
Energy PP1 [J],0,
Power PP1 [W],0,
Energy DRAM [J],1.0014,
Power DRAM [W],0.4324,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,1.799090385 GHz,
TABLE,Region v1_eliminacaoGauss,Group 1 Raw,ENERGY,8
Region Info,HWThread 3,
RDTSC Runtime [s],0.000002,
call count,1,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,12110
CPU_CLK_UNHALTED_CORE,FIXC1,24212
CPU_CLK_UNHALTED_REF,FIXC2,11325
TEMP_CORE,TMP0,87
PWR_PKG_ENERGY,PWR0,0.0139
PWR_PP0_ENERGY,PWR1,0.0016
PWR_PP1_ENERGY,PWR2,0
PWR_DRAM_ENERGY,PWR3,0.0004
TABLE,Region v1_eliminacaoGauss,Group 1 Metric,ENERGY,13
Metric,HWThread 3,
Runtime (RDTSC) [s],1.599555e-06,
Runtime unhalted [s],1.345791e-05,
Clock [MHz],3846.3202,
CPI,1.9993,
Temperature [C],87,
Energy [J],0.0139,
Power [W],8699.9322,
Energy PP0 [J],0.0016,
Power PP0 [W],1030.2547,
Energy PP1 [J],0,
Power PP1 [W],0,
Energy DRAM [J],0.0004,
Power DRAM [W],267.1031,
